Parameter,Fmax,beta,power,beta,power,beta,power,beta,power,beta,beta,power,beta,power,beta,power,beta
Control,,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
Variable,,pr_mean.nc,pr_mean.nc,tas_max.nc,tas_max.nc,Tree_cover_vcf.nc,Tree_cover_vcf.nc,vpd_mean.nc,vpd_mean.nc,beta0,Tree_cover_vcf.nc,Tree_cover_vcf.nc,Total_cover_vcf.nc,Total_cover_vcf.nc,cveg.nc,cveg.nc,beta0
2619,30.23250761640985,-114.70306103952039,1.014986488564425,41.131054881743346,0.13101767259313252,-0.499728009363498,0.7428394804630754,4.430120604777358,0.037026044413139524,30.23250761640985,37.94702508272344,0.21012299123183034,30.358953817811077,2.1429092718800873,0.8893493108066476,2.295192468171265,0.802923633446175
2620,25.5082590552418,-115.63569036541557,0.14436343941674357,40.584942426837586,0.22866688152948728,-0.6003945093263493,0.6279120561813407,4.92202392929003,0.7999301150655604,25.5082590552418,50.7979039290815,3.258195426540825,29.124793511235165,2.6926112803403326,1.6723416873524866,1.228370186522368,0.3364169679902108
2621,28.20971090987701,-118.04260859042756,0.27459566648806316,42.384529996861886,0.8534614880284415,-0.6472429210414761,0.4251936368776501,3.7415088569073394,1.0336440520052603,28.20971090987701,39.655930945202414,0.8560721539970978,30.76299444462958,3.748404392789587,1.5201699268073858,0.36150954620944703,0.07100265745269008
2622,28.5629359127283,-117.53763419797053,1.2605838064396948,42.83289895140786,0.6229784728500849,-1.4373746193340458,2.6150497360324687,4.098767756703718,1.7487047248022454,28.5629359127283,38.64826879748738,0.7265645309336249,37.82823742767341,4.949448685366286,0.7716699450341153,1.2416659302018738,0.24030362521212284
2623,25.32966294114845,-117.82690687843807,2.62913249734952,42.724669619165496,0.8736460025854235,-1.074551139426762,2.4970560130392965,3.670049237360858,0.8036389501582835,25.32966294114845,37.86353593721378,0.5686101142024516,35.49669322518604,7.795528572442975,0.6934832365712299,1.4901622228980014,-0.14241196006223875
2624,33.22364821479998,-113.8739056453989,0.9523924666746383,42.00815013284048,0.512494795109397,-1.0303689540061978,0.4547431659133254,4.038564396407912,0.3226115093148501,33.22364821479998,25.912305870329625,0.39334958482770194,39.95091465449777,1.8733944764371977,2.1140650516754365,1.5794299125377678,0.007358157654863055
2625,27.447195934717342,-118.45772100832235,0.9386565521731798,44.5556009366802,0.9947643019146732,-1.126408816710551,0.952723464499793,2.7000126291864577,0.70472587505591,27.447195934717342,47.523466398604434,1.967905661925761,31.35127828931142,0.6242943515349372,0.4730354285210797,0.5328230650911175,-0.02317627944120727
2626,29.49045899203128,-119.58774738447038,1.2573749094454687,44.505703762033214,1.1376918133589096,-1.136207740317848,1.2488068562239771,2.904251127087187,0.7602257282426075,29.49045899203128,35.972422527301575,1.4348847407989842,27.500565526256423,0.7513894366693925,0.30842274561593014,0.5710447932700878,0.4333533889899659
2627,27.4930412274303,-123.04285828954328,1.6642926751082623,45.37883394366438,0.8656084960345647,-1.136315521098288,1.066425273747228,2.602895084943046,0.40834231809225047,27.4930412274303,25.90805449611114,1.5999055960818582,30.71036866493673,1.408480024526655,2.3063398395973933,0.4228256003723438,0.7538088522493751
2628,25.85775457100644,-110.28329447769475,0.6969157152328816,37.95253424405696,1.8384149919641994,-0.5536520639505094,0.6205258334609826,6.406611051621762,1.4532573112408094,25.85775457100644,21.827698059898374,0.19280897852168824,50.81366741697418,1.2492715622980075,1.1571100277955138,0.9178943732893803,0.6375721454312411
2629,28.132522084166162,-110.95420603508198,0.6082930456492806,38.72041624905494,1.2073459662710582,-0.3917841713271011,1.4903026617324262,5.782804869409061,1.8753065954054817,28.132522084166162,15.978990492532903,0.3859605145563085,61.49862219583732,1.3571604792663268,6.071521783669339,3.370948885968515,0.35776252637186867
2630,27.133133719613905,-112.42450318366484,0.42015154418108175,38.461234692598126,4.041043463785163,-0.5305440911360163,1.7672288820598572,6.061294271533229,0.7732279677463197,27.133133719613905,21.055254056943067,0.7196398097374541,60.56156203112107,0.14913062136033492,3.6332915879296293,1.1404859225486033,0.05075542249106396
2631,31.127040814925056,-123.58883506266586,3.0571392049541055,43.88948820085232,0.17974202695926156,-0.399491239559454,2.1364397580821404,3.1926083855763,1.7246862675642434,31.127040814925056,10.503697712230677,2.3062030631405204,61.605532072129286,3.686095035777049,7.9242100313489505,1.0946679598729185,0.5223336608193238
2632,30.093063249748223,-126.26496401235939,7.193708039164146,47.79637901389992,1.525148302713611,-0.4964070289354763,0.4457432666432903,0.6336835388594224,0.26370483643944737,30.093063249748223,31.151986559449654,0.6998491098624061,38.333903085136136,0.6536619777561987,0.38155620673164686,1.039515951182478,0.1535791863021303
2633,26.322496639939608,-128.839117123684,1.0992724028981076,48.42036909522964,0.9213518088899297,-0.6446335396811544,1.173304275136697,0.6853903823525527,0.3303748843438146,26.322496639939608,42.476181520565696,0.7064905173687585,41.200513021770135,0.29434713770569626,1.3833996203575942,0.7258421178788306,0.7613004469500242
2634,26.256112236524228,-129.7782372310006,1.162571091537745,48.5102864315221,0.7132067038230843,-0.6787071487391341,1.1524940642782069,0.6634082013653513,0.45760194417553707,26.256112236524228,41.23146401455391,0.5859405694275811,37.142934812214904,0.3219816805938761,1.2627960386792862,0.7268488616259664,0.51713309465841
2635,30.607856621610985,-127.21953824863648,0.27665260026097005,49.349239113648565,0.4285727073301046,-1.8774740329813266,9.104591147027854,0.5959760494212526,1.140422598872565,30.607856621610985,20.599501161526895,1.6703405900298336,54.645161946302906,2.075879896270506,0.6191714182723791,0.9278719555370375,-0.8994517538690356
2636,29.782129458455508,-129.2642784587514,0.29198933451318415,48.76066306567328,5.1140408918339215,-0.7319200485281172,1.9615012039857234,0.659937315778651,0.26219146134614346,29.782129458455508,15.951730439701796,1.2763149621729049,57.588545826878935,0.6789294844035123,3.688501888980943,1.6517172733429133,1.3086088823025555
2637,28.187409260683644,-126.09568847055634,1.9296767098085617,47.09222201825113,0.18503793583470593,-1.0223822775226883,0.6286091319698047,1.4819209104939954,2.3855244816333045,28.187409260683644,1.7971752979630462,0.8374401500657956,75.91256933114447,1.4717268424218177,25.335913877027686,0.6063451686072846,-1.167009462260036
2638,26.577145300746082,-126.02770274978369,0.8564059805427829,47.66673020081932,0.2786262485564335,-1.5205325768737967,1.137583963577951,1.4579780882797526,0.8967436874373373,26.577145300746082,0.9007674004617715,1.9503779585972543,70.76499071759741,0.5595382099818506,27.677264468831943,3.463926077755786,-2.483739885569792
2639,32.73045270694255,-121.07140125585227,1.1537837343864699,44.77895778665721,9.516316122511807,-1.1067501289902675,0.7248360218413689,2.8128853836991166,0.6225636063223092,32.73045270694255,0.6279372717791256,1.8087102847625232,80.02277703382542,1.8317824014739013,26.544294629624464,0.525977349236453,2.5536290100319503
2640,31.994280746392455,-120.60502977884357,0.8876134266618563,45.01093287000656,1.2978664894322596,-1.519248653572602,0.6937332086066571,2.777151484017787,0.660590315823873,31.994280746392455,0.3509214606780422,1.1926671860324203,68.07356634459036,2.2673657274270704,29.650536255780164,6.566311701345932,-2.6586570737804203
2641,34.156387750871914,-120.41754783002098,0.9615178960492811,44.045342589708035,0.7599424124771891,-1.0547971665854965,0.22621304367372186,3.0505335518765344,0.9664847593169253,34.156387750871914,0.6985651850511911,0.866998659048124,75.43681874985968,1.944416910010812,25.859697656466228,1.797968399530771,-1.8880068492031847
2642,42.19132874665882,-114.40352743907958,0.7045008837067853,41.07950262143516,2.9415381811273993,-1.3209604150612753,0.6454389061900215,4.678766456341815,2.25946339510561,42.19132874665882,0.9238687761564618,0.509976012469403,80.57505048185969,0.11148787299922977,24.42499129232228,1.807553738928089,1.363130442769125
2643,42.11302658743696,-114.41072078574386,0.6465746922165776,41.373974737304735,3.2339867972435785,-1.3069612374519621,0.8599806291387779,4.678228582428701,2.487683641414065,42.11302658743696,0.9215735549977584,0.5236146257327416,80.61430461613197,0.11084707525898783,25.702176328162476,1.687420375398424,1.2225275719363562
2644,26.132329906374114,-117.21294880708423,1.1341030241726033,41.735986755531705,0.14212277007240123,-0.8062832095894626,1.0343041635318129,4.267718460662548,0.7637963116560712,26.132329906374114,0.9843396631080674,0.9845571373476464,71.03576753281699,2.4334234665731884,25.743985026027445,0.5858588740561416,-1.4516148193996523
2645,28.562183247227228,-117.11707768434633,1.7974790148837991,42.60835418464334,0.18699289676132813,-0.9681764668984835,0.3733671428315406,3.8740040642363676,3.4453906261787313,28.562183247227228,0.9859680368025445,0.6663639315043429,77.87710595881363,0.6809228258408215,25.89778894155062,0.5276772857268686,-2.012651609674289
2646,26.32633598305796,-118.41433706312523,1.7712098386000643,43.811907197149395,0.6521266019921208,-1.131950898602207,1.159475322207682,3.1749680099827526,1.7041763134770362,26.32633598305796,1.1301811367862138,1.1899955577521673,78.34569695327026,1.1842857110756801,28.94056783303301,0.3721066654794565,1.545739199697137
2647,29.034724260412748,-120.55935895733683,0.4764975672809738,44.3517610761589,0.4496493510670242,-1.0381949647195179,0.1870684422730087,3.0089662017880525,3.0995673416893483,29.034724260412748,1.7822770801882528,1.8826554717947896,79.20987919366921,1.2384959163406193,24.013225389004305,0.629266312205285,0.11371851879670353
2648,26.844447813805736,-122.78956668712084,1.3230696256976089,45.66328655504921,2.2012246990412208,-0.9740368345931646,1.6890072206009985,2.1494058089944486,0.5170287523462775,26.844447813805736,0.35422955379951665,0.933766091840495,74.71946120752645,0.9573234910220394,25.943681597700948,1.6899791684896774,0.7388204175997607
2649,28.553470203195744,-121.0152738096981,3.1712332353309742,44.94143254964267,0.5619356623254528,-0.7730934231843813,0.3855726986541596,2.5615717883004177,2.2231440194739176,28.553470203195744,0.23167420271418013,1.669644216540904,93.61526807289475,2.3745066326751876,25.47037908211203,1.475356167799461,-0.9872082270528119
2650,30.088662661851266,-123.13622622116723,1.4333814737185129,45.25503237329839,0.4953375527582066,-0.8131259768816725,0.3573574685791137,2.6582406543955193,1.750122383633266,30.088662661851266,0.16455707424958083,0.925268924299705,71.91076799812285,1.3927381852870384,26.76561181079492,1.2485670084519587,-0.8811269227387719
2651,28.65496218485788,-110.84228170713392,0.8841989231390073,39.58743607295473,4.071241698268833,-0.6255542359210355,0.1990951952309385,5.290907072430759,3.6034638685850555,28.65496218485788,3.426203969288577,2.413920974365358,73.2907991672018,1.5459160361373354,20.92511289243729,0.7318376734361606,-1.6392805931625773
2652,26.253863775415702,-116.11162115165958,1.0047379935486598,40.54589995527585,0.9895660555519841,-0.5528557224885975,0.1299509774426663,4.988098802466593,0.9519814709416776,26.253863775415702,2.0499491220686386,4.362901679297578,71.75534946254044,1.6693545604267095,24.412476910359317,2.5386332523370454,-0.39394964369469326
2653,29.911154062860508,-114.11822915860525,2.1894436368426407,38.798848220778176,1.2922933219586255,-0.13883495991441006,0.933659887146505,5.826883551560167,0.6688278519639089,29.911154062860508,1.6715179778106761,1.2099657800303445,71.61773167233787,1.0479652011826073,23.695622806394802,1.0000740078009167,0.5621205922483478
2654,30.130443893473394,-112.6331900408348,0.44479335153977556,41.02747513987613,0.8373930786956468,-1.052410938477184,1.2098476464403534,4.605449803618041,1.54271059969593,30.130443893473394,17.45079793098588,1.111422543968905,60.73367601245104,0.873904985752906,0.8144212255761828,0.9507893153468824,-0.8692907565409981
2655,28.790979284407115,-113.00257228882788,0.3592415820104028,41.36903772531469,0.29054868600347966,-1.4644350800984947,0.8798001050037086,4.5210842116840535,0.31366884719067495,28.790979284407115,16.917890085521528,0.17629352633745535,52.781671847346246,0.9696614227343943,1.8943052932218694,0.8702040458879329,1.797027041474009
2656,26.39140748044448,-115.74937595416796,1.1017973635395204,41.42094709530606,4.8649335017871325,-0.6946927084960244,1.3356102411550328,4.498584428642625,0.2793089521846718,26.39140748044448,17.71663180387596,0.6152819532452782,58.40155946071808,4.60556048947535,0.6868662360399623,1.9357719793676829,-0.4963955815500912
2657,26.554342434147614,-116.64186187166965,0.5826046745428973,40.7090906927078,2.2726381230501036,-0.795721720333604,1.3779496575091146,5.005846902528996,0.18405769947870057,26.554342434147614,16.42795049222932,1.2835188523465475,51.40169577538584,7.064869618191351,3.7180992132003143,3.9971034633943003,-0.472174010029267
2658,25.556066214710103,-117.47804935697741,0.48171477940155316,41.62170134599524,1.5031745263416394,-1.181720729446559,1.6745342291340233,4.624426283593284,0.21028826492698022,25.556066214710103,14.536286448483827,1.8493039824425979,39.88748431267552,7.571706855970463,15.237195455755204,2.3530061217231957,0.0600808783979935
2659,29.56423133331995,-117.22578746807598,10.134851475920545,43.84704052690211,0.42658124782454027,-1.4000641721199056,2.124160596558005,3.3279633435623093,0.5302264027570784,29.56423133331995,15.903210804705942,1.9966463595238773,23.014601393525975,6.791016026846724,40.471722531351965,3.3980619138888506,-1.221477377852049
2660,26.04434045564221,-116.31639612034739,0.20868528334386052,41.83729890951069,0.4533880818847423,-1.1944994896079617,2.8083068967548868,4.414449627511613,9.062298209159216,26.04434045564221,26.435368569955024,0.6088991593042599,46.22962129057614,1.01777459156284,2.687644144051994,2.9201745894135223,0.6072321722211951
2661,30.109541728876813,-112.12109004269513,5.364251529698506,39.940965649712496,0.726535635577509,-1.3509846580351323,0.13505402540811343,5.516200136883284,0.8212051168413685,30.109541728876813,17.037028795026867,0.31527721473353704,65.33971586599203,0.9332734878014869,0.7385328981066033,0.05289400137807078,0.5268309077923548
2662,30.697277666677596,-111.28891964517194,1.0490667622830878,39.00824744584732,1.276388985976928,-0.7400292930975704,3.0539592944055993,5.663154475721777,0.6761849365368725,30.697277666677596,37.89540381701636,3.5909003466150513,37.66551562770723,0.894126860165093,0.4503526539334158,0.5012464992877028,0.05344509422260636
2663,29.026496006777688,-112.4594768899314,0.712217764891113,39.10698647435236,0.2969855030144952,-0.7798218009858506,9.077936477317323,5.904472582933401,1.0363114383158738,29.026496006777688,52.84422895029777,5.531011974361543,32.85678070313229,0.836269279053925,0.18572116872541877,0.5628021690869672,2.230481272800741
2664,26.534193050419695,-121.90826297661549,1.1495920921817135,44.27284140472971,1.4673054326988817,-0.8496905498204114,0.22886447290232714,3.2426169788949,0.2588968773033453,26.534193050419695,34.737353903585586,1.9425575806855513,29.11099413823829,2.643974200894242,1.4853775255413824,0.8220458436831094,-2.6878718874615517
2665,29.339809526374655,-116.14074030831043,1.905393609779964,42.714612988737294,1.403832739600503,-1.3065128705855595,12.516630200965947,3.581876687336738,0.7043943182155051,29.339809526374655,22.337137390284862,3.374602540554681,33.27789773555621,0.7988333612262412,2.844825522804216,2.447150963189673,-1.1623326921716841
